detection_id,timestamp,camera_id,frame_id,vehicle_class,confidence_score,bbox_area_pixels,lane_id,estimated_speed_kmh,is_emergency_vehicle
2051,2026-08-06 18:57:15,CAM_JUNCTION_01,265,Car,0.966,2703,Southbound_Lane1,40.6,0
2052,2026-08-06 18:57:16,CAM_JUNCTION_01,266,Car,0.947,11562,Northbound_Lane2,36.9,0
2053,2026-08-06 18:57:16,CAM_JUNCTION_01,266,Car,0.868,11326,Westbound_Lane1,45.5,0
2054,2026-08-06 18:57:16,CAM_JUNCTION_01,266,Car,0.848,1916,Westbound_Lane1,35.3,0
2055,2026-08-06 18:57:16,CAM_JUNCTION_01,267,Car,0.969,14371,Eastbound_Lane1,37.8,0
2056,2026-08-06 18:57:16,CAM_JUNCTION_01,267,Car,0.926,8261,Southbound_Lane1,35.3,0
2057,2026-08-06 18:57:16,CAM_JUNCTION_01,267,Car,0.912,11749,Northbound_Lane1,52.4,0
2058,2026-08-06 18:57:16,CAM_JUNCTION_01,267,Car,0.819,2944,Westbound_Lane1,30.9,0
2059,2026-08-06 18:57:16,CAM_JUNCTION_01,267,Motorcycle,0.845,13665,Westbound_Lane1,14.5,0
2060,2026-08-06 18:57:17,CAM_JUNCTION_01,268,Car,0.844,3943,Southbound_Lane1,49.8,0
2061,2026-08-06 18:57:17,CAM_JUNCTION_01,268,Motorcycle,0.927,7221,Northbound_Lane1,6.1,0
2062,2026-08-06 18:57:17,CAM_JUNCTION_01,268,Car,0.949,13079,Westbound_Lane1,37.1,0
2063,2026-08-06 18:57:17,CAM_JUNCTION_01,268,Car,0.815,12092,Eastbound_Lane1,22.1,0
2064,2026-08-06 18:57:17,CAM_JUNCTION_01,268,Car,0.918,10637,Eastbound_Lane1,54.8,0
2065,2026-08-06 18:57:17,CAM_JUNCTION_01,268,Car,0.782,6370,Westbound_Lane1,37.9,0
2066,2026-08-06 18:57:17,CAM_JUNCTION_01,269,Car,0.832,6222,Northbound_Lane1,50.1,0
2067,2026-08-06 18:57:17,CAM_JUNCTION_01,269,Car,0.791,6437,Eastbound_Lane1,42.4,0
2068,2026-08-06 18:57:18,CAM_JUNCTION_01,270,Bus,0.866,1826,Northbound_Lane1,40.4,0
2069,2026-08-06 18:57:18,CAM_JUNCTION_01,270,Car,0.937,3664,Northbound_Lane2,26.8,0
2070,2026-08-06 18:57:18,CAM_JUNCTION_01,271,Car,0.827,10840,Southbound_Lane1,44.6,0
2071,2026-08-06 18:57:18,CAM_JUNCTION_01,271,Car,0.862,6439,Southbound_Lane1,28.7,0
2072,2026-08-06 18:57:18,CAM_JUNCTION_01,271,Motorcycle,0.956,13451,Northbound_Lane2,15.4,0
2073,2026-08-06 18:57:18,CAM_JUNCTION_01,271,Car,0.874,12746,Southbound_Lane1,6.4,0
2074,2026-08-06 18:57:19,CAM_JUNCTION_01,272,Car,0.951,1657,Northbound_Lane1,42.6,0
2075,2026-08-06 18:57:19,CAM_JUNCTION_01,272,Car,0.82,12250,Southbound_Lane1,44.0,0
2076,2026-08-06 18:57:19,CAM_JUNCTION_01,272,Car,0.835,17693,Westbound_Lane1,54.9,0
2077,2026-08-06 18:57:19,CAM_JUNCTION_01,272,Car,0.929,9555,Southbound_Lane1,22.1,0
2078,2026-08-06 18:57:19,CAM_JUNCTION_01,273,Car,0.818,2092,Northbound_Lane1,54.4,0
2079,2026-08-06 18:57:19,CAM_JUNCTION_01,273,Motorcycle,0.806,8195,Northbound_Lane1,1.6,0
2080,2026-08-06 18:57:19,CAM_JUNCTION_01,273,Motorcycle,0.851,11258,Northbound_Lane2,53.9,0
2081,2026-08-06 18:57:19,CAM_JUNCTION_01,273,Motorcycle,0.961,1329,Northbound_Lane1,44.6,0
2082,2026-08-06 18:57:19,CAM_JUNCTION_01,273,Car,0.903,10557,Eastbound_Lane1,41.3,0
2083,2026-08-06 18:57:19,CAM_JUNCTION_01,273,Car,0.963,6343,Southbound_Lane1,1.7,0
2084,2026-08-06 18:57:20,CAM_JUNCTION_01,274,Car,0.953,13184,Westbound_Lane1,8.4,0
2085,2026-08-06 18:57:20,CAM_JUNCTION_01,274,Motorcycle,0.972,13435,Eastbound_Lane1,49.8,0
2086,2026-08-06 18:57:20,CAM_JUNCTION_01,274,Car,0.787,4701,Eastbound_Lane1,30.0,0
2087,2026-08-06 18:57:20,CAM_JUNCTION_01,274,Car,0.947,11405,Northbound_Lane2,47.9,0
2088,2026-08-06 18:57:20,CAM_JUNCTION_01,275,Motorcycle,0.965,9003,Northbound_Lane2,19.6,0
2089,2026-08-06 18:57:20,CAM_JUNCTION_01,275,Car,0.969,8064,Westbound_Lane1,25.5,0
2090,2026-08-06 18:57:20,CAM_JUNCTION_01,275,Car,0.883,7440,Northbound_Lane1,14.0,0
2091,2026-08-06 18:57:20,CAM_JUNCTION_01,275,Car,0.83,8428,Eastbound_Lane1,37.7,0
2092,2026-08-06 18:57:20,CAM_JUNCTION_01,275,Car,0.797,10535,Northbound_Lane1,44.0,0
2093,2026-08-06 18:57:20,CAM_JUNCTION_01,275,Bus,0.84,17729,Northbound_Lane2,4.5,0
2094,2026-08-06 18:57:21,CAM_JUNCTION_01,276,Car,0.859,9014,Westbound_Lane1,46.6,0
2095,2026-08-06 18:57:21,CAM_JUNCTION_01,276,Car,0.909,17435,Southbound_Lane1,6.0,0
2096,2026-08-06 18:57:21,CAM_JUNCTION_01,276,Car,0.978,17540,Northbound_Lane1,36.2,0
2097,2026-08-06 18:57:21,CAM_JUNCTION_01,276,Motorcycle,0.865,2700,Southbound_Lane1,54.6,0
2098,2026-08-06 18:57:21,CAM_JUNCTION_01,276,Car,0.809,11894,Northbound_Lane2,45.8,0
2099,2026-08-06 18:57:21,CAM_JUNCTION_01,276,Car,0.891,2069,Eastbound_Lane1,40.9,0
2100,2026-08-06 18:57:21,CAM_JUNCTION_01,277,Car,0.823,4062,Southbound_Lane1,42.5,0
2101,2026-08-06 18:57:21,CAM_JUNCTION_01,277,Car,0.935,8516,Southbound_Lane1,6.6,0
2102,2026-08-06 18:57:21,CAM_JUNCTION_01,277,Car,0.802,7238,Westbound_Lane1,29.4,0
2103,2026-08-06 18:57:21,CAM_JUNCTION_01,277,Car,0.832,4291,Eastbound_Lane1,9.6,0
2104,2026-08-06 18:57:21,CAM_JUNCTION_01,277,Truck,0.913,14395,Northbound_Lane2,40.2,0
2105,2026-08-06 18:57:22,CAM_JUNCTION_01,278,Car,0.898,10929,Northbound_Lane1,30.6,0
2106,2026-08-06 18:57:22,CAM_JUNCTION_01,278,Car,0.914,4200,Westbound_Lane1,36.0,0
2107,2026-08-06 18:57:22,CAM_JUNCTION_01,278,Motorcycle,0.792,2664,Northbound_Lane1,17.7,0
2108,2026-08-06 18:57:22,CAM_JUNCTION_01,279,Car,0.795,3940,Eastbound_Lane1,17.1,0
2109,2026-08-06 18:57:22,CAM_JUNCTION_01,279,Car,0.861,14362,Northbound_Lane1,26.0,0
2110,2026-08-06 18:57:22,CAM_JUNCTION_01,279,Car,0.845,10824,Southbound_Lane1,50.2,0
2111,2026-08-06 18:57:22,CAM_JUNCTION_01,279,Car,0.828,10075,Westbound_Lane1,50.9,0
2112,2026-08-06 18:57:23,CAM_JUNCTION_01,280,Motorcycle,0.917,3774,Westbound_Lane1,29.5,0
2113,2026-08-06 18:57:23,CAM_JUNCTION_01,280,Bus,0.911,4751,Northbound_Lane1,48.9,0
2114,2026-08-06 18:57:23,CAM_JUNCTION_01,281,Car,0.851,15929,Westbound_Lane1,38.5,0
2115,2026-08-06 18:57:23,CAM_JUNCTION_01,281,Car,0.792,3781,Southbound_Lane1,41.1,0
2116,2026-08-06 18:57:23,CAM_JUNCTION_01,281,Car,0.891,11095,Eastbound_Lane1,37.7,0
2117,2026-08-06 18:57:23,CAM_JUNCTION_01,281,Car,0.931,10829,Northbound_Lane2,3.6,0
2118,2026-08-06 18:57:24,CAM_JUNCTION_01,282,Car,0.851,5921,Eastbound_Lane1,33.8,0
2119,2026-08-06 18:57:24,CAM_JUNCTION_01,282,Motorcycle,0.828,8441,Westbound_Lane1,13.5,0
2120,2026-08-06 18:57:24,CAM_JUNCTION_01,282,Car,0.83,1937,Southbound_Lane1,1.7,0
2121,2026-08-06 18:57:24,CAM_JUNCTION_01,282,Motorcycle,0.964,14293,Southbound_Lane1,54.4,0
2122,2026-08-06 18:57:24,CAM_JUNCTION_01,283,Car,0.948,16427,Westbound_Lane1,54.0,0
2123,2026-08-06 18:57:24,CAM_JUNCTION_01,283,Car,0.936,10955,Northbound_Lane1,4.3,0
2124,2026-08-06 18:57:24,CAM_JUNCTION_01,283,Car,0.931,5095,Westbound_Lane1,34.6,0
2125,2026-08-06 18:57:24,CAM_JUNCTION_01,283,Car,0.783,14758,Westbound_Lane1,49.4,0
2126,2026-08-06 18:57:24,CAM_JUNCTION_01,283,Car,0.914,4485,Westbound_Lane1,0.7,0
2127,2026-08-06 18:57:24,CAM_JUNCTION_01,283,Car,0.885,3888,Northbound_Lane2,38.3,0
2128,2026-08-06 18:57:25,CAM_JUNCTION_01,284,Car,0.968,14875,Southbound_Lane1,37.3,0
2129,2026-08-06 18:57:25,CAM_JUNCTION_01,284,Car,0.792,1494,Northbound_Lane1,25.2,0
2130,2026-08-06 18:57:25,CAM_JUNCTION_01,285,Truck,0.842,4132,Northbound_Lane1,39.3,0
2131,2026-08-06 18:57:25,CAM_JUNCTION_01,285,Car,0.911,6501,Northbound_Lane1,51.4,0
2132,2026-08-06 18:57:25,CAM_JUNCTION_01,285,Car,0.878,9618,Northbound_Lane1,42.7,0
2133,2026-08-06 18:57:25,CAM_JUNCTION_01,285,Car,0.92,17093,Westbound_Lane1,35.6,0
2134,2026-08-06 18:57:25,CAM_JUNCTION_01,285,Car,0.959,11287,Southbound_Lane1,3.7,0
2135,2026-08-06 18:57:25,CAM_JUNCTION_01,285,Car,0.977,12287,Southbound_Lane1,42.9,0
2136,2026-08-06 18:57:26,CAM_JUNCTION_01,286,Car,0.871,9472,Southbound_Lane1,7.5,0
2137,2026-08-06 18:57:26,CAM_JUNCTION_01,286,Truck,0.861,10591,Northbound_Lane1,23.1,0
2138,2026-08-06 18:57:26,CAM_JUNCTION_01,286,Truck,0.785,14520,Westbound_Lane1,1.6,0
2139,2026-08-06 18:57:26,CAM_JUNCTION_01,286,Car,0.933,2047,Northbound_Lane1,33.3,0
2140,2026-08-06 18:57:26,CAM_JUNCTION_01,286,Car,0.79,6690,Eastbound_Lane1,4.8,0
2141,2026-08-06 18:57:26,CAM_JUNCTION_01,286,Motorcycle,0.808,12385,Northbound_Lane1,32.2,0
2142,2026-08-06 18:57:26,CAM_JUNCTION_01,287,Car,0.863,4374,Eastbound_Lane1,45.6,0
2143,2026-08-06 18:57:26,CAM_JUNCTION_01,287,Car,0.863,12625,Eastbound_Lane1,14.0,0
2144,2026-08-06 18:57:27,CAM_JUNCTION_01,288,Car,0.841,13104,Northbound_Lane2,41.7,0
2145,2026-08-06 18:57:27,CAM_JUNCTION_01,288,Car,0.849,6562,Eastbound_Lane1,1.6,0
2146,2026-08-06 18:57:27,CAM_JUNCTION_01,288,Car,0.978,13012,Northbound_Lane2,45.1,0
2147,2026-08-06 18:57:27,CAM_JUNCTION_01,288,Car,0.823,1614,Southbound_Lane1,17.2,0
2148,2026-08-06 18:57:27,CAM_JUNCTION_01,289,Car,0.867,1279,Eastbound_Lane1,50.4,0
2149,2026-08-06 18:57:27,CAM_JUNCTION_01,289,Car,0.81,6089,Eastbound_Lane1,37.5,0
2150,2026-08-06 18:57:27,CAM_JUNCTION_01,289,Motorcycle,0.879,14291,Eastbound_Lane1,36.8,0
2151,2026-08-06 18:57:27,CAM_JUNCTION_01,289,Bus,0.818,4408,Northbound_Lane2,35.5,0
2152,2026-08-06 18:57:27,CAM_JUNCTION_01,289,Car,0.943,5352,Eastbound_Lane1,9.0,0
2153,2026-08-06 18:57:28,CAM_JUNCTION_01,290,Car,0.971,5263,Westbound_Lane1,42.3,0
2154,2026-08-06 18:57:28,CAM_JUNCTION_01,290,Car,0.831,9459,Southbound_Lane1,2.2,0
2155,2026-08-06 18:57:28,CAM_JUNCTION_01,290,Car,0.962,12598,Northbound_Lane1,47.0,0
2156,2026-08-06 18:57:28,CAM_JUNCTION_01,291,Car,0.914,8176,Southbound_Lane1,35.4,0
2157,2026-08-06 18:57:28,CAM_JUNCTION_01,291,Rickshaw,0.829,13508,Northbound_Lane2,36.3,0
2158,2026-08-06 18:57:28,CAM_JUNCTION_01,291,Motorcycle,0.88,2077,Southbound_Lane1,23.6,0
2159,2026-08-06 18:57:28,CAM_JUNCTION_01,291,Car,0.948,4827,Northbound_Lane1,49.0,0
2160,2026-08-06 18:57:29,CAM_JUNCTION_01,292,Car,0.9,6016,Eastbound_Lane1,28.6,0
2161,2026-08-06 18:57:29,CAM_JUNCTION_01,292,Car,0.903,13774,Eastbound_Lane1,31.9,0
2162,2026-08-06 18:57:29,CAM_JUNCTION_01,292,Car,0.972,13942,Northbound_Lane2,1.2,0
2163,2026-08-06 18:57:29,CAM_JUNCTION_01,292,Car,0.894,6530,Westbound_Lane1,54.5,0
2164,2026-08-06 18:57:29,CAM_JUNCTION_01,292,Car,0.807,3391,Northbound_Lane1,40.9,0
2165,2026-08-06 18:57:29,CAM_JUNCTION_01,293,Motorcycle,0.9,13624,Westbound_Lane1,9.2,0
2166,2026-08-06 18:57:29,CAM_JUNCTION_01,293,Car,0.827,8570,Northbound_Lane2,35.8,0
2167,2026-08-06 18:57:29,CAM_JUNCTION_01,293,Car,0.969,17841,Northbound_Lane2,53.8,0
2168,2026-08-06 18:57:30,CAM_JUNCTION_01,294,Car,0.946,14572,Southbound_Lane1,9.1,0
2169,2026-08-06 18:57:30,CAM_JUNCTION_01,294,Car,0.856,13416,Southbound_Lane1,49.6,0
2170,2026-08-06 18:57:30,CAM_JUNCTION_01,294,Car,0.817,12254,Northbound_Lane1,46.9,0
2171,2026-08-06 18:57:30,CAM_JUNCTION_01,294,Car,0.948,12890,Eastbound_Lane1,54.6,0
2172,2026-08-06 18:57:30,CAM_JUNCTION_01,294,Motorcycle,0.81,14323,Northbound_Lane1,49.9,0
2173,2026-08-06 18:57:30,CAM_JUNCTION_01,295,Motorcycle,0.897,5854,Northbound_Lane1,10.5,0
2174,2026-08-06 18:57:30,CAM_JUNCTION_01,295,Car,0.929,4474,Northbound_Lane1,33.2,0
2175,2026-08-06 18:57:30,CAM_JUNCTION_01,295,Car,0.836,8660,Westbound_Lane1,17.4,0
2176,2026-08-06 18:57:30,CAM_JUNCTION_01,295,Car,0.817,13812,Northbound_Lane1,7.8,0
2177,2026-08-06 18:57:30,CAM_JUNCTION_01,295,Car,0.803,9227,Northbound_Lane1,37.3,0
2178,2026-08-06 18:57:30,CAM_JUNCTION_01,295,Car,0.906,14998,Northbound_Lane1,42.9,0
2179,2026-08-06 18:57:31,CAM_JUNCTION_01,296,Car,0.819,13808,Southbound_Lane1,37.8,0
2180,2026-08-06 18:57:31,CAM_JUNCTION_01,296,Car,0.841,15306,Southbound_Lane1,10.9,0
2181,2026-08-06 18:57:31,CAM_JUNCTION_01,296,Car,0.803,3052,Southbound_Lane1,35.3,0
2182,2026-08-06 18:57:31,CAM_JUNCTION_01,297,Bus,0.928,5933,Northbound_Lane1,53.9,0
2183,2026-08-06 18:57:31,CAM_JUNCTION_01,297,Car,0.794,17966,Northbound_Lane1,23.5,0
2184,2026-08-06 18:57:31,CAM_JUNCTION_01,297,Car,0.867,5936,Northbound_Lane2,21.0,0
2185,2026-08-06 18:57:31,CAM_JUNCTION_01,297,Car,0.899,5101,Westbound_Lane1,15.3,0
2186,2026-08-06 18:57:31,CAM_JUNCTION_01,297,Car,0.942,14750,Southbound_Lane1,50.0,0
2187,2026-08-06 18:57:32,CAM_JUNCTION_01,298,Car,0.937,5610,Southbound_Lane1,52.2,0
2188,2026-08-06 18:57:32,CAM_JUNCTION_01,298,Bus,0.865,13882,Northbound_Lane2,22.7,0
2189,2026-08-06 18:57:32,CAM_JUNCTION_01,298,Car,0.908,7910,Westbound_Lane1,13.4,0
2190,2026-08-06 18:57:32,CAM_JUNCTION_01,298,Car,0.851,4502,Westbound_Lane1,27.9,0
2191,2026-08-06 18:57:32,CAM_JUNCTION_01,298,Car,0.841,1513,Northbound_Lane2,11.5,0
2192,2026-08-06 18:57:32,CAM_JUNCTION_01,298,Car,0.968,12885,Northbound_Lane2,19.8,0
2193,2026-08-06 18:57:32,CAM_JUNCTION_01,299,Car,0.9,13037,Westbound_Lane1,32.3,0
2194,2026-08-06 18:57:32,CAM_JUNCTION_01,299,Motorcycle,0.948,7297,Southbound_Lane1,48.8,0
2195,2026-08-06 18:57:32,CAM_JUNCTION_01,299,Car,0.972,10722,Southbound_Lane1,32.5,0
2196,2026-08-06 18:57:32,CAM_JUNCTION_01,299,Car,0.939,13958,Northbound_Lane2,5.9,0
2197,2026-08-06 18:57:32,CAM_JUNCTION_01,299,Car,0.899,9553,Southbound_Lane1,52.4,0
2198,2026-08-06 18:57:32,CAM_JUNCTION_01,299,Car,0.851,4282,Northbound_Lane1,34.1,0
2199,2026-08-06 18:57:33,CAM_JUNCTION_01,300,Car,0.924,5239,Northbound_Lane2,19.6,0
2200,2026-08-06 18:57:33,CAM_JUNCTION_01,300,Car,0.907,16122,Northbound_Lane2,53.6,0
2201,2026-08-06 18:57:33,CAM_JUNCTION_01,300,Car,0.836,17910,Northbound_Lane2,21.6,0
2202,2026-08-06 18:57:33,CAM_JUNCTION_01,301,Car,0.938,14929,Eastbound_Lane1,35.2,0
2203,2026-08-06 18:57:33,CAM_JUNCTION_01,301,Car,0.813,15405,Eastbound_Lane1,8.9,0
2204,2026-08-06 18:57:33,CAM_JUNCTION_01,301,Bus,0.805,5364,Eastbound_Lane1,40.7,0
2205,2026-08-06 18:57:33,CAM_JUNCTION_01,301,Car,0.836,7680,Westbound_Lane1,2.7,0
2206,2026-08-06 18:57:33,CAM_JUNCTION_01,301,Motorcycle,0.853,16092,Southbound_Lane1,13.7,0
2207,2026-08-06 18:57:33,CAM_JUNCTION_01,301,Car,0.96,7218,Southbound_Lane1,28.3,0
2208,2026-08-06 18:57:34,CAM_JUNCTION_01,302,Bus,0.932,8976,Eastbound_Lane1,26.5,0
2209,2026-08-06 18:57:34,CAM_JUNCTION_01,302,Car,0.797,6592,Southbound_Lane1,31.7,0
2210,2026-08-06 18:57:34,CAM_JUNCTION_01,302,Car,0.821,5812,Westbound_Lane1,0.6,0
2211,2026-08-06 18:57:34,CAM_JUNCTION_01,302,Car,0.909,4712,Westbound_Lane1,24.6,0
2212,2026-08-06 18:57:34,CAM_JUNCTION_01,303,Car,0.813,4737,Northbound_Lane2,17.1,0
2213,2026-08-06 18:57:34,CAM_JUNCTION_01,303,Motorcycle,0.901,12083,Northbound_Lane2,47.6,0
2214,2026-08-06 18:57:34,CAM_JUNCTION_01,303,Car,0.825,11965,Northbound_Lane2,18.2,0
2215,2026-08-06 18:57:34,CAM_JUNCTION_01,303,Car,0.825,7772,Northbound_Lane2,7.0,0
2216,2026-08-06 18:57:34,CAM_JUNCTION_01,303,Truck,0.967,8999,Northbound_Lane2,44.9,0
2217,2026-08-06 18:57:35,CAM_JUNCTION_01,304,Car,0.883,2251,Westbound_Lane1,3.2,0
2218,2026-08-06 18:57:35,CAM_JUNCTION_01,304,Car,0.85,11754,Southbound_Lane1,7.2,0
2219,2026-08-06 18:57:35,CAM_JUNCTION_01,304,Car,0.793,2217,Northbound_Lane1,43.1,0
2220,2026-08-06 18:57:35,CAM_JUNCTION_01,304,Motorcycle,0.898,8702,Northbound_Lane1,8.9,0
2221,2026-08-06 18:57:35,CAM_JUNCTION_01,305,Car,0.838,7238,Southbound_Lane1,11.1,0
2222,2026-08-06 18:57:35,CAM_JUNCTION_01,305,Car,0.851,12492,Eastbound_Lane1,21.6,0
2223,2026-08-06 18:57:36,CAM_JUNCTION_01,306,Car,0.955,15845,Northbound_Lane1,7.9,0
2224,2026-08-06 18:57:36,CAM_JUNCTION_01,306,Motorcycle,0.87,16203,Northbound_Lane1,52.2,0
2225,2026-08-06 18:57:36,CAM_JUNCTION_01,306,Car,0.873,5934,Westbound_Lane1,35.7,0
2226,2026-08-06 18:57:36,CAM_JUNCTION_01,306,Car,0.878,2034,Westbound_Lane1,29.4,0
2227,2026-08-06 18:57:36,CAM_JUNCTION_01,306,Rickshaw,0.962,13137,Southbound_Lane1,16.1,0
2228,2026-08-06 18:57:36,CAM_JUNCTION_01,307,Car,0.946,12107,Northbound_Lane2,30.0,0
2229,2026-08-06 18:57:36,CAM_JUNCTION_01,307,Car,0.973,9029,Eastbound_Lane1,49.0,0
2230,2026-08-06 18:57:36,CAM_JUNCTION_01,307,Car,0.945,11560,Northbound_Lane2,34.3,0
2231,2026-08-06 18:57:37,CAM_JUNCTION_01,308,Bus,0.901,5143,Westbound_Lane1,39.5,0
2232,2026-08-06 18:57:37,CAM_JUNCTION_01,308,Car,0.904,3875,Northbound_Lane1,12.4,0
2233,2026-08-06 18:57:37,CAM_JUNCTION_01,308,Car,0.979,11749,Eastbound_Lane1,28.0,0
2234,2026-08-06 18:57:37,CAM_JUNCTION_01,309,Bus,0.881,5526,Eastbound_Lane1,19.2,0
2235,2026-08-06 18:57:37,CAM_JUNCTION_01,309,Car,0.836,3903,Northbound_Lane1,6.4,0
2236,2026-08-06 18:57:38,CAM_JUNCTION_01,310,Car,0.922,13549,Eastbound_Lane1,22.4,0
2237,2026-08-06 18:57:38,CAM_JUNCTION_01,310,Car,0.818,2049,Eastbound_Lane1,52.9,0
2238,2026-08-06 18:57:38,CAM_JUNCTION_01,311,Car,0.858,2632,Westbound_Lane1,46.4,0
2239,2026-08-06 18:57:38,CAM_JUNCTION_01,311,Car,0.967,15622,Northbound_Lane2,15.7,0
2240,2026-08-06 18:57:38,CAM_JUNCTION_01,311,Car,0.875,7143,Westbound_Lane1,15.0,0
2241,2026-08-06 18:57:38,CAM_JUNCTION_01,311,Car,0.795,14276,Northbound_Lane2,54.6,0
2242,2026-08-06 18:57:39,CAM_JUNCTION_01,312,Car,0.842,8625,Eastbound_Lane1,23.3,0
2243,2026-08-06 18:57:39,CAM_JUNCTION_01,312,Motorcycle,0.884,3889,Westbound_Lane1,48.2,0
2244,2026-08-06 18:57:39,CAM_JUNCTION_01,312,Car,0.895,13069,Southbound_Lane1,50.7,0
2245,2026-08-06 18:57:39,CAM_JUNCTION_01,312,Car,0.948,1371,Northbound_Lane2,33.1,0
2246,2026-08-06 18:57:39,CAM_JUNCTION_01,313,Car,0.867,13852,Southbound_Lane1,27.8,0
2247,2026-08-06 18:57:39,CAM_JUNCTION_01,313,Car,0.889,5637,Eastbound_Lane1,31.3,0
2248,2026-08-06 18:57:39,CAM_JUNCTION_01,313,Motorcycle,0.783,2087,Northbound_Lane1,25.8,0
2249,2026-08-06 18:57:40,CAM_JUNCTION_01,314,Car,0.98,14300,Northbound_Lane1,27.6,0
2250,2026-08-06 18:57:40,CAM_JUNCTION_01,314,Car,0.924,10445,Northbound_Lane2,9.6,0
2251,2026-08-06 18:57:40,CAM_JUNCTION_01,314,Car,0.948,7875,Northbound_Lane2,46.8,0
2252,2026-08-06 18:57:40,CAM_JUNCTION_01,314,Car,0.935,10100,Southbound_Lane1,39.4,0
2253,2026-08-06 18:57:40,CAM_JUNCTION_01,315,Car,0.883,16450,Northbound_Lane1,3.6,0
2254,2026-08-06 18:57:40,CAM_JUNCTION_01,315,Car,0.821,17041,Southbound_Lane1,24.5,0
2255,2026-08-06 18:57:40,CAM_JUNCTION_01,315,Car,0.973,4996,Southbound_Lane1,18.8,0
2256,2026-08-06 18:57:41,CAM_JUNCTION_01,316,Car,0.881,1955,Westbound_Lane1,3.2,0
2257,2026-08-06 18:57:41,CAM_JUNCTION_01,316,Car,0.952,14613,Westbound_Lane1,54.1,0
2258,2026-08-06 18:57:41,CAM_JUNCTION_01,316,Car,0.813,15374,Southbound_Lane1,9.4,0
2259,2026-08-06 18:57:41,CAM_JUNCTION_01,316,Car,0.972,7190,Northbound_Lane2,48.2,0
2260,2026-08-06 18:57:41,CAM_JUNCTION_01,316,Car,0.922,2588,Northbound_Lane2,1.8,0
2261,2026-08-06 18:57:41,CAM_JUNCTION_01,316,Car,0.857,17624,Northbound_Lane2,7.4,0
2262,2026-08-06 18:57:41,CAM_JUNCTION_01,317,Car,0.979,6961,Northbound_Lane2,40.3,0
2263,2026-08-06 18:57:41,CAM_JUNCTION_01,317,Car,0.926,4564,Northbound_Lane1,20.8,0
2264,2026-08-06 18:57:41,CAM_JUNCTION_01,317,Car,0.859,12262,Southbound_Lane1,38.2,0
2265,2026-08-06 18:57:41,CAM_JUNCTION_01,317,Car,0.889,2025,Eastbound_Lane1,24.7,0
2266,2026-08-06 18:57:42,CAM_JUNCTION_01,318,Car,0.977,13052,Northbound_Lane1,15.7,0
2267,2026-08-06 18:57:42,CAM_JUNCTION_01,318,Car,0.947,5368,Northbound_Lane2,12.9,0
2268,2026-08-06 18:57:42,CAM_JUNCTION_01,319,Truck,0.918,7494,Northbound_Lane2,39.6,0
2269,2026-08-06 18:57:42,CAM_JUNCTION_01,319,Car,0.82,6315,Northbound_Lane1,50.4,0
2270,2026-08-06 18:57:42,CAM_JUNCTION_01,319,Car,0.846,12094,Northbound_Lane1,7.4,0
2271,2026-08-06 18:57:43,CAM_JUNCTION_01,320,Car,0.796,6156,Southbound_Lane1,15.1,0
2272,2026-08-06 18:57:43,CAM_JUNCTION_01,320,Car,0.97,7590,Westbound_Lane1,52.1,0
2273,2026-08-06 18:57:43,CAM_JUNCTION_01,321,Car,0.838,10984,Southbound_Lane1,18.6,0
2274,2026-08-06 18:57:43,CAM_JUNCTION_01,321,Car,0.821,2303,Southbound_Lane1,16.3,0
2275,2026-08-06 18:57:43,CAM_JUNCTION_01,321,Car,0.973,15080,Eastbound_Lane1,26.5,0
2276,2026-08-06 18:57:43,CAM_JUNCTION_01,321,Car,0.807,10664,Westbound_Lane1,15.8,0
2277,2026-08-06 18:57:43,CAM_JUNCTION_01,321,Car,0.824,9039,Southbound_Lane1,20.3,0
2278,2026-08-06 18:57:43,CAM_JUNCTION_01,321,Car,0.873,2413,Southbound_Lane1,15.9,0
2279,2026-08-06 18:57:44,CAM_JUNCTION_01,322,Car,0.888,2803,Eastbound_Lane1,3.5,0
2280,2026-08-06 18:57:44,CAM_JUNCTION_01,322,Motorcycle,0.829,13983,Eastbound_Lane1,22.1,0
2281,2026-08-06 18:57:44,CAM_JUNCTION_01,323,Car,0.783,15451,Northbound_Lane1,36.4,0
2282,2026-08-06 18:57:44,CAM_JUNCTION_01,323,Motorcycle,0.826,11130,Westbound_Lane1,40.6,0
2283,2026-08-06 18:57:44,CAM_JUNCTION_01,323,Car,0.816,7364,Northbound_Lane1,32.4,0
2284,2026-08-06 18:57:44,CAM_JUNCTION_01,323,Motorcycle,0.803,15451,Northbound_Lane2,43.7,0
2285,2026-08-06 18:57:44,CAM_JUNCTION_01,323,Car,0.975,10179,Southbound_Lane1,54.3,0
2286,2026-08-06 18:57:45,CAM_JUNCTION_01,324,Car,0.959,4334,Eastbound_Lane1,9.2,0
2287,2026-08-06 18:57:45,CAM_JUNCTION_01,324,Car,0.909,8902,Eastbound_Lane1,42.3,0
2288,2026-08-06 18:57:45,CAM_JUNCTION_01,325,Car,0.887,12641,Eastbound_Lane1,31.5,0
2289,2026-08-06 18:57:45,CAM_JUNCTION_01,325,Truck,0.896,8559,Eastbound_Lane1,6.0,0
2290,2026-08-06 18:57:45,CAM_JUNCTION_01,325,Car,0.796,5192,Eastbound_Lane1,52.4,0
2291,2026-08-06 18:57:45,CAM_JUNCTION_01,325,Car,0.823,6585,Northbound_Lane1,6.1,0
